,date,open,close,high,low,volume
205,2018-07-06,83.26,83.1,84.23,80.67,156241.98721
206,2018-07-07,83.1,84.79,85.35,79.4,161497.86946
207,2018-07-08,84.88,82.22,85.7,81.81,151162.89899
208,2018-07-09,82.26,80.46,83.12,79.8,164942.79095
209,2018-07-10,80.58,75.81,80.62,74.25,211707.97169
210,2018-07-11,75.79,78.18,80.98,75.31,192182.00671
211,2018-07-12,78.18,76.79,78.25,74.0,181966.74235
212,2018-07-13,76.82,76.53,78.6,74.96,167655.26932
213,2018-07-14,76.52,76.18,77.5,75.37,142798.45441
214,2018-07-15,76.19,78.54,79.5,75.1,149955.80081
215,2018-07-16,78.54,83.49,84.28,77.6,182917.22074
216,2018-07-17,83.65,89.06,90.0,81.3,204689.47756
217,2018-07-18,88.99,86.21,94.41,84.2,207474.92801
218,2018-07-19,86.26,86.0,89.0,84.8,154334.95177
219,2018-07-20,86.1,81.87,86.69,80.72,172067.63126
220,2018-07-21,81.84,83.44,84.93,79.5,134142.44869
221,2018-07-22,83.42,82.21,84.2,81.78,137457.8165
222,2018-07-23,82.2,81.38,85.96,81.1,143669.03549
223,2018-07-24,81.43,89.12,89.79,80.79,207891.17573
224,2018-07-25,89.02,86.38,90.75,84.81,164176.79921
225,2018-07-26,86.38,83.37,87.9,82.75,151787.8452
226,2018-07-27,83.51,84.39,85.12,81.37,158734.44422
227,2018-07-28,84.39,84.07,84.7,82.26,124974.4699
228,2018-07-29,84.1,83.85,85.38,83.22,119512.7544
229,2018-07-30,83.89,82.18,84.62,79.76,146947.05011
230,2018-07-31,82.16,78.69,82.63,76.02,157911.8041
231,2018-08-01,78.91,77.53,79.06,75.78,139634.79769
232,2018-08-02,77.62,76.11,78.46,75.33,134458.4997
233,2018-08-03,76.16,77.7,77.84,74.66,141502.8987
234,2018-08-04,77.63,73.13,78.15,72.1,148949.16457
235,2018-08-05,73.06,74.61,74.73,72.23,133945.84351
236,2018-08-06,74.6,73.62,76.7,72.35,137607.07273
237,2018-08-07,73.67,67.35,75.24,66.58,164019.46827
238,2018-08-08,67.32,62.13,67.49,60.8,185720.38797
239,2018-08-09,62.13,62.89,64.94,60.0,179209.22762
240,2018-08-10,62.84,59.16,63.14,58.12,181493.85537
241,2018-08-11,59.16,57.6,59.98,55.0,195460.35141
242,2018-08-12,57.73,59.32,61.55,57.02,173455.18347
243,2018-08-13,59.21,56.44,60.61,55.52,192384.17619
244,2018-08-14,56.5,54.24,56.5,49.2,230722.82945
245,2018-08-15,54.26,54.32,59.2,53.7,232565.44512
246,2018-08-16,54.32,55.29,57.58,54.06,153625.58485
247,2018-08-17,55.32,61.75,61.89,54.99,230326.37031
248,2018-08-18,61.79,57.04,62.31,55.12,205917.54266
249,2018-08-19,57.04,57.67,58.98,56.1,183235.7261
250,2018-08-20,57.79,53.39,58.5,53.18,220297.28735
251,2018-08-21,53.39,56.42,56.82,53.21,176189.09409
252,2018-08-22,56.43,55.14,59.75,53.82,243024.91246
253,2018-08-23,55.15,57.29,57.89,54.8,168194.87364
254,2018-08-24,57.3,57.82,58.36,55.5,162850.08326
255,2018-08-25,57.88,57.89,58.38,56.93,141200.40986
256,2018-08-26,57.88,56.99,58.08,55.74,149004.51461
257,2018-08-27,57.05,60.61,61.17,56.52,173547.49618
258,2018-08-28,60.69,63.13,63.74,59.65,213926.35247
259,2018-08-29,63.12,61.41,63.4,60.14,185484.94761
260,2018-08-30,61.52,60.23,61.65,58.55,179589.13646
261,2018-08-31,60.13,62.04,62.75,59.55,176396.73591
262,2018-09-01,62.04,66.49,67.93,61.97,210232.08113
263,2018-09-02,66.45,66.21,67.3,64.15,180336.18966
264,2018-09-03,66.21,65.44,66.55,64.21,162189.69577
265,2018-09-04,65.5,67.6,69.45,65.36,220730.4701
266,2018-09-05,67.63,57.82,68.36,57.61,331321.57394
267,2018-09-06,57.71,57.61,57.89,53.96,251529.33699
268,2018-09-07,57.61,55.66,58.53,55.0,193929.61889
269,2018-09-08,55.63,53.07,57.22,51.87,187659.63017
270,2018-09-09,53.09,54.74,56.72,52.2,208940.08803
271,2018-09-10,54.79,54.34,56.59,53.03,226840.05414
272,2018-09-11,54.34,52.04,54.75,49.74,239830.95074
273,2018-09-12,52.01,51.69,52.14,47.21,276375.64336
274,2018-09-13,51.69,54.44,55.49,51.66,232884.22924
275,2018-09-14,54.49,56.24,59.0,52.83,279002.97525
276,2018-09-15,56.21,56.22,58.73,55.61,236098.10118
277,2018-09-16,56.22,56.75,57.55,54.35,193175.78497
