,date,open,close,high,low,volume
403,2018-12-14,4.6399,4.5211,4.75,4.43,946936.19
404,2018-12-15,4.5148,4.5531,4.599,4.4436,969833.44
405,2018-12-16,4.5479,4.616,4.7064,4.5089,1069563.77
406,2018-12-17,4.6193,5.065,5.1271,4.601,1507154.37
407,2018-12-18,5.065,5.5308,5.5362,4.9,1906857.24
408,2018-12-19,5.5349,5.3633,5.8331,5.2847,1805892.76
409,2018-12-20,5.3627,5.6766,5.79,5.2369,2160302.61
410,2018-12-21,5.6761,5.4766,5.7897,5.3166,1592262.74
411,2018-12-22,5.4766,5.8398,5.8802,5.395,1775214.59
412,2018-12-23,5.8399,5.959,6.1318,5.7589,1878151.13
413,2018-12-24,5.9588,6.0979,6.4735,5.93,2058385.46
414,2018-12-25,6.0975,5.45,6.0994,5.3127,1443517.22
415,2018-12-26,5.4432,5.6029,5.684,5.37,1351072.48
416,2018-12-27,5.6062,5.1791,5.6559,5.1,1148939.37
417,2018-12-28,5.1818,5.8811,5.8995,5.1003,1505031.24
