,date,open,close,high,low,volume
253,2019-02-05,2.3973,2.3914,2.4071,2.3501,1969941.32
254,2019-02-06,2.3914,2.3426,2.3979,2.3,3428527.0
255,2019-02-07,2.3427,2.3415,2.44,2.3224,1765620.33
256,2019-02-08,2.3407,2.7219,2.806,2.3248,9123081.23
257,2019-02-09,2.7213,2.7718,2.831,2.6742,6111348.73
258,2019-02-10,2.7707,2.8393,2.86,2.6484,6446491.03
259,2019-02-11,2.8401,2.75,2.8478,2.6826,5768338.97
260,2019-02-12,2.7493,2.9465,3.0171,2.7089,7730088.3
261,2019-02-13,2.9475,2.8564,2.9973,2.8027,6485268.12
262,2019-02-14,2.8565,2.7427,2.8894,2.7101,4507205.73
263,2019-02-15,2.7428,2.7928,2.8697,2.7391,4622600.86
264,2019-02-16,2.7931,2.7873,2.8932,2.7755,3196504.29
265,2019-02-17,2.7859,2.8762,2.9163,2.7775,5431277.9
266,2019-02-18,2.8762,3.4764,3.49,2.8601,17539014.8
267,2019-02-19,3.4763,3.5224,3.799,3.46,21074867.08
268,2019-02-20,3.5215,3.9076,3.945,3.4554,17147702.58
269,2019-02-21,3.9095,3.8035,3.9287,3.6345,11037523.05
270,2019-02-22,3.8035,3.8411,3.909,3.73,10110935.88
271,2019-02-23,3.8459,4.245,4.3139,3.7799,8765378.72
272,2019-02-24,4.2434,3.5289,4.4416,3.4,19522125.21
273,2019-02-25,3.5327,3.5461,3.713,3.2658,15538358.94
274,2019-02-26,3.5431,3.4318,3.5582,3.3001,9333008.35
275,2019-02-27,3.4324,3.5021,3.5545,3.32,7547003.71
276,2019-02-28,3.5026,3.4971,3.6439,3.436,7021064.46
277,2019-03-01,3.4977,3.4673,3.6835,3.4064,8074950.46
278,2019-03-02,3.4668,3.4753,3.5313,3.422,5610936.02
279,2019-03-03,3.4767,3.5158,3.5949,3.4742,4412889.19
280,2019-03-04,3.5159,3.2321,3.5415,3.1,10886454.08
281,2019-03-05,3.2329,3.7481,3.7988,3.202,15869796.96
282,2019-03-06,3.7494,3.7329,3.8877,3.577,12303713.42
283,2019-03-07,3.7329,3.7571,3.9,3.6841,10071541.78
284,2019-03-08,3.757,3.5897,3.8,3.4835,10750051.28
285,2019-03-09,3.5899,3.7544,3.8192,3.5758,8648421.92
286,2019-03-10,3.7544,3.6935,3.7599,3.6455,4325239.12
