2020-05-30 16:27:41,BTCUSDT,Sell,1,9520.63,1.679999999998472
2020-05-30 16:27:42,BTCUSDT,Buy,1,9520.63,1.679999999998472
2020-05-30 16:27:43,BTCUSDT,Sell,1,9520.07,2.219999999997526
2020-05-30 16:27:45,BTCUSDT,Sell,1,9521.18,2.7699999999986176
2020-05-30 16:27:51,BTCUSDT,Buy,1,9519.82,2.7699999999986176
2020-05-30 16:27:53,BTCUSDT,Sell,1,9520.34,3.289999999999054
2020-05-30 16:27:54,BTCUSDT,Buy,1,9520.61,3.289999999999054
2020-05-30 16:27:55,BTCUSDT,Buy,1,9521.16,3.289999999999054
2020-05-30 16:27:57,BTCUSDT,Buy,1,9521.49,3.289999999999054
2020-05-30 16:27:58,BTCUSDT,Sell,1,9520.5,3.179999999998472
2020-05-30 16:27:59,BTCUSDT,Buy,1,9519.95,3.179999999998472
2020-05-30 16:28:00,BTCUSDT,Sell,1,9522.01,4.029999999998836
2020-05-30 16:28:01,BTCUSDT,Sell,1,9521.05,3.5899999999983265
2020-05-30 16:28:02,BTCUSDT,Sell,1,9521.69,5.329999999998108
